feature	ref.group	term	estimate	std.error	statistic	p.value	p.value.adj	WkPost.TX
wk36_LN_CD3p_CD4p_TNFAp_GAG_UNS	Control	groupaIL10	-0.5090738529390393	1.3562901721313574	-0.37534287529271815	0.7108447264562081	1	36
wk36_LN_CD3p_CD8p_CD25p	Control	groupaIL10	2.244524793388431	1.9469738930359897	1.1528273704217262	0.2608223070334205	0.2992536882637538	36
wk36_LN_CD3p_CD8p_CX3CR1p_GAG_UNS	Control	groupaIL10	-0.03428500832464312	0.06027255178763599	-0.5688328651729024	0.5749826478452729	0.5749826478452729	36
wk36_LN_CD3p_CD8p_IFNGp_GAG_UNS	Control	groupaIL10	0.13973703582059308	0.7790840776538022	0.17936066187029348	0.8592252406747156	0.8592252406747156	36
wk36_LN_CD3p_CD8p_KI67p	Control	groupaIL10	2.57664256198347	1.6709333497919452	1.5420379049255906	0.13671198619135122	0.41013595857405366	36
wk36_LN_CD3p_CD8p_MFI_TCF1_UNS	Control	groupaIL10	-963.6136363636356	856.9206374275645	-1.124507444769166	0.27239713216595496	0.5447942643319099	36
wk36_LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	Control	groupaIL10	-0.05433950636654776	0.05793274116744353	-0.9379757503531516	0.3580030270560476	0.3580030270560476	36
wk36_LN_CD3p_CD8p_TCM_IFNGp_GAG	Control	groupaIL10	0.29977272727272797	1.023310268397534	0.2929441211824845	0.7721915721963928	0.7721915721963928	36
wk36_LN_CD3p_CD8p_TEM_CX3CR1p_GAG	Control	groupaIL10	2.993078512396691	3.308199544589936	0.9047454580820018	0.3749802340809153	0.3749802340809153	36
wk36_LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	Control	groupaIL10	-0.02180983472202844	0.04148962569154779	-0.5256695947119984	0.6041495692584595	0.7085811621905469	36
wk36_PBMC_CD3p_CD4p_CD39p_GAG_UNS	Control	groupaIL10	-0.09028077904561388	0.13413203067532134	-0.6730739748818582	0.5076074159915268	0.5076074159915268	36
wk36_PBMC_CD3p_CD4p_CD39p_UNS	Control	groupaIL10	-0.5094834710743802	1.7177355551875544	-0.29660180784856094	0.7694324190628562	0.7694324190628562	36
wk36_PBMC_CD3p_CD4p_CD69p_GAG_UNS	Control	groupaIL10	-0.09414117191992348	0.11792814665585132	-0.7982926433555749	0.4328665920362814	0.5367350167687875	36
wk36_PBMC_CD3p_CD4p_KI67p_GAG_UNS	Control	groupaIL10	-0.12666077500491282	0.11214006860489008	-1.1294872259369166	0.27033507036405824	0.5406701407281165	36
wk36_PBMC_CD3p_CD4p_Naive_KI67p_UNS	Control	groupaIL10	0.6427066115702473	0.4234421400711535	1.517814479830112	0.14268765687752674	0.28654301211664357	36
wk36_PBMC_CD3p_CD4p_Naive_TNFAp_GAG	Control	groupaIL10	-0.01885020661157023	0.031714193907762	-0.5943776047530779	0.5580616420425901	0.5580616420425901	36
wk36_PBMC_CD3p_CD4p_TCM_CD39p_GAG	Control	groupaIL10	-0.987799586776859	1.0695629258570725	-0.9235544378890151	0.3653065642919069	0.47127344377307606	36
wk36_PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	Control	groupaIL10	-0.09084369864033062	0.15008258679309228	-0.6052913970997188	0.5509117483658906	0.5509117483658906	36
wk36_PBMC_CD3p_CD4p_TEM_ID2p_GAG	Control	groupaIL10	6.459142561983469	7.663906295468907	0.8428003048265706	0.4080195074409959	0.4080195074409959	36
wk36_PBMC_CD3p_CD8p_IFNGp_GAG_UNS	Control	groupaIL10	-0.4673472963533305	0.3277745244690644	-1.4258194626636975	0.1673525304652118	0.5020575913956353	36
wk36_PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	Control	groupaIL10	-2.3492666239260616	3.182016276733489	-0.7382949738829464	0.4685064792832988	0.7503032262048688	36
wk36_PBMC_CD3p_CD8p_TBETp_GAG_UNS	Control	groupaIL10	-0.17833185901307125	0.08635267770473598	-2.065157256881343	0.05035763771878868	0.10071527543757736	36
wk36_PBMC_CD3p_CD8p_TCM_CD69p_UNS	Control	groupaIL10	-4.186353305785126	0.891196955973074	-4.697450185087492	9.894413226369776e-5	1.9788826452739553e-4	36
wk36_PBMC_CD3p_CD8p_TNFAp_GAG_UNS	Control	groupaIL10	-2.4871888712980565	1.178465364934008	-2.110532006545084	0.04589438837064005	0.13768316511192014	36
