parameter	ref.group	term	estimate	std.error	statistic	p.value	p.value.adj	WkPost.TX
LN_CD3p_CD8p_TCF1n	Control	groupaIL10	3.8387396694214835	5.2740608545181935	0.7278527448413691	0.47404897774921806	0.9480979554984361	21
LN_CD3p_CD8p_TCF1nCD101n	Control	groupaIL10	2.1071280991735506	4.622792695718351	0.455812803616563	0.652799035626421	1	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	Control	groupaIL10	34.44979338842976	26.351331614621614	1.3073264718552036	0.2040208394143445	0.408041678828689	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	Control	groupaIL10	164.11466942148766	265.2704184089256	0.6186693201821619	0.5422135494878835	1	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	Control	groupaIL10	26.69834710743796	52.867997569106905	0.50500015765755	0.6183634822595083	0.6183634822595083	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	Control	groupaIL10	-5.442169421487624	46.05370464322736	-0.11817006826372538	0.9069588758199818	0.9069588758199818	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	Control	groupaIL10	34.6373966942149	208.96930949480736	0.1657535107808527	0.8697993127023527	1	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	Control	groupaIL10	-64.8367768595041	41.456379658918046	-1.5639758558983694	0.13147921498787893	0.26295842997575786	21
LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	Control	groupaIL10	25.717975206611577	42.88604729729909	0.5996816407053503	0.5545808315727623	0.5545808315727623	21
LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	Control	groupaIL10	-15.177913223140495	42.434420376068815	-0.3576792869710124	0.7238447981494047	0.7238447981494047	21
LN_CD3p_CD8p_TCF1p	Control	groupaIL10	-3.838739669421482	5.2740608545181935	-0.7278527448413687	0.47404897774921817	0.9480979554984363	21
LN_CD3p_CD8p_TCF1pCD101n	Control	groupaIL10	-2.450000000000008	5.276865130497626	-0.4642908127100389	0.6468042148888442	1	21
LN_CD3p_CD8p_TCFn	Control	groupaIL10	3.6555785123966924	5.5537979331296565	0.6582123722201599	0.5169365714398766	1	21
LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	Control	groupaIL10	3.584710743801655	21.369093001861298	0.16775212422396302	0.8682445902925364	0.8682445902925364	21
LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	Control	groupaIL10	-0.021721390409324762	0.0712044310372814	-0.3050567231967884	0.7630664666051458	1	21
LN_CD3p_CD8p_TCM_GRZBp_GAG	Control	groupaIL10	3.377541322314048	2.2010765808621384	1.5344951428228366	0.1385502536876756	0.40864846414240463	21
LN_CD3p_CD8p_TCM_GRZBp_UNS	Control	groupaIL10	3.395278925619834	2.0240003208964557	1.6775090846408667	0.10698251732894824	0.21396503465789649	21
LN_CD3p_CD8p_TCM_IFNGp_GAG	Control	groupaIL10	1.6474173553719003	1.1861180440181784	1.3889151789572236	0.17816202145052898	0.35632404290105796	21
LN_CD3p_CD8p_TCM_KI67p_UNS	Control	groupaIL10	4.9388429752066125	2.7186240309460366	1.8166700944992296	0.08232354516715698	0.24697063550147094	21
LN_CD3p_CD8p_TCM_SLAMF6p_UNS	Control	groupaIL10	1.3448140495867762	1.0091623556261782	1.3326042554890274	0.19571428964391607	0.39142857928783215	21
LN_CD3p_CD8p_TEM_CD39p_GAG	Control	groupaIL10	0.8521900826446301	5.563555071373479	0.15317365815779538	0.8795972567659218	1	21
LN_CD3p_CD8p_TEM_CX3CR1p_GAG	Control	groupaIL10	1.5585743801652958	4.245741154347912	0.36709123884512257	0.7169069055671842	1	21
LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	Control	groupaIL10	-0.016032775794794965	0.03989542028104294	-0.4018700813740579	0.6914896407045816	1	21
LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	Control	groupaIL10	1.8864462809917326	2.906311304340357	0.6490861038094808	0.522712077400691	1	21
LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	Control	groupaIL10	36.17417355371899	27.600813879356135	1.3106198140329204	0.20292335147027085	0.6087700544108126	21
LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	Control	groupaIL10	-1387.946280991736	1243.2713072257238	-1.1163663738760647	0.27579291712347714	0.8273787513704314	21
MIP3b	Control	groupaIL10	32.49170763104648	34.82557573324343	0.932984076987732	0.3605198564858566	1	21
MSD_Cluster_1	Control	groupaIL10	-0.0600251866113529	0.47649963542411206	-0.1259711071088796	0.9008041525123897	1	21
MSD_Cluster_2	Control	groupaIL10	0.552540711742872	0.2808674500449599	1.9672650271664587	0.060815097333276	0.243260389333104	21
MSD_Cluster_3	Control	groupaIL10	0.772461143018633	0.37528803937179034	2.058315379066401	0.05057486241629207	0.15172458724887622	21
PBMC_CD3p_CD4p_CD39p_GAG_UNS	Control	groupaIL10	-0.06856974208566641	0.22295504099559027	-0.30754963771831745	0.7613176694152786	0.8128800333327559	21
PBMC_CD3p_CD4p_CD39p_UNS	Control	groupaIL10	-0.8083333333333345	2.384516674557305	-0.338992527063542	0.7378297522505268	0.7378297522505268	21
PBMC_CD3p_CD4p_CD69p_GAG_UNS	Control	groupaIL10	-0.1927317815760208	0.18713866198877196	-1.0298875685430755	0.3142531186757278	0.6285062373514556	21
PBMC_CD3p_CD4p_KI67p_GAG_UNS	Control	groupaIL10	-0.09315571680470827	0.0922716642300498	-1.0095809757202858	0.32367174925036957	0.6473434985007391	21
PBMC_CD3p_CD4p_Naive_KI67p_UNS	Control	groupaIL10	0.3747794117647055	0.43761652766293374	0.8564105514163134	0.40100306722233836	0.8020061344446767	21
PBMC_CD3p_CD4p_Naive_TNFAp_GAG	Control	groupaIL10	-5.980392156862842e-4	0.03625963342158912	-0.016493250462102288	0.9869895516857031	1	21
PBMC_CD3p_CD4p_TCM_CD39p_GAG	Control	groupaIL10	0.9088235294117628	1.2035042225482266	0.7551477696417842	0.4581691240475517	0.937607177218126	21
PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	Control	groupaIL10	-0.23519019406451608	0.1934786320902404	-1.2155874347655145	0.23702608039685186	0.4740521607937037	21
PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	Control	groupaIL10	1.3646323529411766	0.6631372532013551	2.0578429975895496	0.05164607102213529	0.15493821306640587	21
PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	Control	groupaIL10	-204.91421568627462	214.74015608762187	-0.9542426503716523	0.3503290820885472	0.3503290820885472	21
PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	Control	groupaIL10	-326.21078431372524	209.82253838138126	-1.5546984934516062	0.13428690109788052	0.26857380219576105	21
PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	Control	groupaIL10	26.37499999999993	94.68561041718931	0.2785534135946362	0.7831890200716278	0.7831890200716278	21
PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	Control	groupaIL10	-275.95833333333354	205.0119447825612	-1.346059780204608	0.1919908616263125	0.33976002331803234	21
PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	Control	groupaIL10	35.985294117646916	60.38891400672308	0.5958923870305183	0.5573287360656625	0.5573287360656625	21
PBMC_CD3p_CD4p_TEM_ID2p_GAG	Control	groupaIL10	-4.136274509803922	7.87773339892866	-0.5250589605338052	0.6047938832909856	1	21
PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	Control	groupaIL10	-26.482500000000012	29.499610342470973	-0.8977237221968594	0.37905271632869075	0.7581054326573815	21
PBMC_CD3p_CD8p_IFNGp_GAG_UNS	Control	groupaIL10	-0.349681134764037	0.4484176475298487	-0.779811269003994	0.4438110176269413	1	21
PBMC_CD3p_CD8p_KI67p	Control	groupaIL10	-0.021544117647058436	1.0141856485717622	-0.021242775104733706	0.9832434850977004	1	21
PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	Control	groupaIL10	-3.2388337636745566	2.602872236807366	-1.2443306735820614	0.22933771305356684	0.6880131391607005	21
PBMC_CD3p_CD8p_TBETp_GAG_UNS	Control	groupaIL10	-0.04219722150034519	0.0969667851911597	-0.43517191394102483	0.6676769769738071	1	21
PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	Control	groupaIL10	25.13406862745099	13.08242447105215	1.9212087700613791	0.06775651328299268	0.13551302656598535	21
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	Control	groupaIL10	31.986764705882386	41.104646582195734	0.7781788037495811	0.4447528084246375	0.4447528084246375	21
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	Control	groupaIL10	559.3656538067597	459.0557099647332	1.2185136611191107	0.2372077922914612	0.4744155845829224	21
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	Control	groupaIL10	-13.761274509803924	5.634693827094355	-2.442239974713978	0.023092655555425747	0.06927796666627724	21
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	Control	groupaIL10	-274.45098039215725	452.31522671488534	-0.6067692710357417	0.5502151625468896	0.5502151625468896	21
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	Control	groupaIL10	-627.6936274509811	462.704525766039	-1.3565755087694276	0.1886749111827829	0.1886749111827829	21
PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	Control	groupaIL10	-431.03676470588283	340.89572725937086	-1.2644240752772125	0.21930982956458883	0.21930982956458883	21
PBMC_CD3p_CD8p_TCM_CD69p_UNS	Control	groupaIL10	-1.4019852941176476	1.9956165564244488	-0.7025324026322913	0.4897146354848626	0.4897146354848626	21
PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	Control	groupaIL10	50.512254901960674	64.02243371330538	0.7889774251343874	0.43854560089559746	0.43854560089559746	21
PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	Control	groupaIL10	28.4882352941176	32.50502951369883	0.8764254553933445	0.3902685078380457	0.3902685078380457	21
PBMC_CD3p_CD8p_TNFAp_GAG_UNS	Control	groupaIL10	-0.3588606894315583	1.2184125114637692	-0.2945313562156649	0.7711131577082377	1	21
LN_CD3p_CD4_CD95pCD28nTEM	aIL10+aPD1	groupaIL10	1.0311983471074389	0.47006765181555343	2.1937232717984676	0.03862470715671797	0.11587412147015391	36
LN_CD3p_CD4_CD95pCD28nTEM	aIL10+aPD1	groupControl	0.8087500000000002	0.48475726593478946	1.668360758740633	0.10880273378560978	0.16276200657711137	36
LN_CD3p_CD4p_IFNGp_GAG_UNS	aIL10+aPD1	groupaIL10	-1.6734071452118267	0.63616528859096	-2.6304596859068647	0.014952431903100043	0.033068965501364414	36
LN_CD3p_CD4p_IFNGp_GAG_UNS	aIL10+aPD1	groupControl	-1.81388202233525	0.6560454538594275	-2.7648724820276174	0.011022988500454805	0.033068965501364414	36
LN_CD3p_CD4p_IL2p_GAG_UNS	aIL10+aPD1	groupaIL10	-1.7411745790810966	0.7026650832781289	-2.4779580208511724	0.020988459132460568	0.04799225646202531	36
LN_CD3p_CD4p_IL2p_GAG_UNS	aIL10+aPD1	groupControl	-1.884272919850576	0.7246233671305704	-2.600347995003379	0.015997418820675104	0.04799225646202531	36
LN_CD3p_CD4p_KI67p	aIL10+aPD1	groupaIL10	3.536173553719009	0.9188553107283395	3.848455259964735	8.190055320579679e-4	0.0032760221282318717	36
LN_CD3p_CD4p_KI67p	aIL10+aPD1	groupControl	1.30325	0.9475695391886	1.3753608005550366	0.18226868521030026	0.18226868521030026	36
LN_CD3p_CD4p_MFI_BCL2_UNS	aIL10+aPD1	groupaIL10	33.080165289256165	157.0928765252437	0.2105771185871717	0.8350716995179699	1	36
LN_CD3p_CD4p_MFI_BCL2_UNS	aIL10+aPD1	groupControl	41.32499999999995	162.00202891665754	0.2550893978078493	0.8009212409865027	1	36
LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-75.01528925619832	24.142469384070655	-3.1071920631985495	0.004962270120779353	0.01488681036233806	36
LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-30.13750000000001	24.896921552322862	-1.2104910214165898	0.23838377311315773	0.23838377311315773	36
LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	aIL10+aPD1	groupaIL10	-160.21322314049584	55.29279429143031	-2.897542531420353	0.008117957035256992	0.024353871105770974	36
LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	aIL10+aPD1	groupControl	-123.05	57.02069411303751	-2.1579884621549215	0.04160939926039889	0.08321879852079778	36
LN_CD3p_CD4p_TCM_IFNGp_GAG	aIL10+aPD1	groupaIL10	-1.5142975206611575	0.6840303310641705	-2.2137870966998063	0.037035189370489885	0.07407037874097977	36
LN_CD3p_CD4p_TCM_IFNGp_GAG	aIL10+aPD1	groupControl	-1.8849999999999996	0.7054062789099258	-2.672218913209727	0.013608921238809902	0.04082676371642971	36
LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	aIL10+aPD1	groupaIL10	-1.8593626741079534	0.7056497420262113	-2.6349654274214807	0.014801688792287045	0.03619575543913711	36
LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	aIL10+aPD1	groupControl	-1.9831936175391127	0.7277012964645304	-2.72528526082649	0.012065251813045703	0.03619575543913711	36
LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	aIL10+aPD1	groupaIL10	1.3758677685950411	0.7168592650244164	1.9192996948266807	0.06743723745753347	0.2023117123726004	36
LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	aIL10+aPD1	groupControl	-0.12250000000000023	0.7392611170564294	-0.16570599639781886	0.8698362807234521	0.8698362807234521	36
LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	aIL10+aPD1	groupaIL10	141.6925619834713	139.51669640107488	1.015595736127104	0.32038709280377786	0.6407741856075557	36
LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	aIL10+aPD1	groupControl	114.79999999999995	143.87659316360845	0.7979060212348494	0.4330864497357221	0.6407741856075557	36
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-892.4214876033059	338.4378079879984	-2.636884729010397	0.014737911363788261	0.029475822727576522	36
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-584	349.0139894876233	-1.6732853627367557	0.1078196793207883	0.1078196793207883	36
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	aIL10+aPD1	groupaIL10	1400.9652892562005	1096.542019333145	1.2776211623045588	0.21412890096210924	0.36559576467158766	36
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	aIL10+aPD1	groupControl	2034.0500000000002	1130.8089574373057	1.798756533207575	0.08519471526032016	0.25558414578096045	36
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupaIL10	104.08347107438013	139.00496842112207	0.7487751859275589	0.46158214908990225	0.9231642981798045	36
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupControl	101.72500000000001	143.34887368428215	0.7096323632374232	0.48506481380747535	0.9231642981798045	36
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-226.94545454545468	86.75560601477588	-2.615916883881858	0.015448860178818915	0.04221526254294003	36
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-126.02499999999999	89.46671870273762	-1.4086243669976433	0.17232199622529312	0.17232199622529312	36
LN_CD3p_CD4p_TEM	aIL10+aPD1	groupaIL10	0.2984942148760332	0.09071947071325508	3.2902993428997163	0.0032041440834411597	0.012816576333764639	36
LN_CD3p_CD4p_TEM	aIL10+aPD1	groupControl	0.15204999999999996	0.0935544541730443	1.6252566630206464	0.11773377623132317	0.26543927559713876	36
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	aIL10+aPD1	groupaIL10	9.904545454545458	3.0168709949336363	3.283052364910066	0.0032604781847124596	0.009781434554137379	36
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	aIL10+aPD1	groupControl	0.13749999999999976	3.111148213525312	0.04419590150100738	0.9651297192539479	0.9765681566945845	36
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	aIL10+aPD1	groupaIL10	2.482669421487606	1.9911388250488489	1.2468590287403485	0.22499795547945456	0.6749938664383637	36
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	aIL10+aPD1	groupControl	1.261750000000001	2.053361913331625	0.6144800835196089	0.5449294819979493	0.8312943083436215	36
LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	aIL10+aPD1	groupaIL10	-2.444768595041323	0.8184803481553135	-2.9869606528138757	0.006588846346397682	0.019766539039193044	36
LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	aIL10+aPD1	groupControl	-0.8632500000000002	0.844057859035167	-1.0227379447503415	0.31706925101435246	0.333374010865444	36
LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	aIL10+aPD1	groupaIL10	-639.9330578512397	236.52306489129685	-2.7055841600283053	0.0126179934556258	0.0378539803668774	36
LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	aIL10+aPD1	groupControl	-290.025	243.91441066914985	-1.1890441372625393	0.2465538858907557	0.4931077717815114	36
LN_CD3p_CD4p_TEM_TCF1n	aIL10+aPD1	groupaIL10	11.93752066115704	4.108606063607692	2.905491662219599	0.007969361940589833	0.0239080858217695	36
LN_CD3p_CD4p_TEM_TCF1n	aIL10+aPD1	groupControl	2.0899999999999994	4.2370000030954325	0.493273542240525	0.6264963487210267	1	36
LN_CD3p_CD4p_TEM_TCF1p	aIL10+aPD1	groupaIL10	-11.93752066115702	4.108606063607691	-2.905491662219596	0.00796936194058988	0.02390808582176964	36
LN_CD3p_CD4p_TEM_TCF1p	aIL10+aPD1	groupControl	-2.0900000000000003	4.237000003095431	-0.49327354224052544	0.6264963487210262	1	36
LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-121.38685950413227	42.7384406180552	-2.8402266846594166	0.009270215529994304	0.02781064658998291	36
LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-72.68749999999999	44.07401688736942	-1.6492143247517457	0.11269684273512101	0.13998735537729096	36
LN_CD3p_CD4p_TNFAp_GAG	aIL10+aPD1	groupaIL10	-0.11598347107438021	0.047288233877152995	-2.4526919608731017	0.02218462484961153	0.06655387454883459	36
LN_CD3p_CD4p_TNFAp_GAG	aIL10+aPD1	groupControl	-0.11675000000000002	0.04876599118581402	-2.3940864762728844	0.025206281791957375	0.06655387454883459	36
LN_CD3p_CD4p_TNFAp_GAG_UNS	aIL10+aPD1	groupaIL10	-3.3308815258832736	1.2826254405535156	-2.5969245740563474	0.016120463446630134	0.0483613903398904	36
LN_CD3p_CD4p_TNFAp_GAG_UNS	aIL10+aPD1	groupControl	-2.821807672944234	1.3227074855708127	-2.1333573021449155	0.043786227001343665	0.08757245400268733	36
LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-738.1743801652891	310.2824441931581	-2.3790401100029954	0.026041119067640343	0.052082238135280685	36
LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-558.4749999999999	319.97877057419424	-1.745350164943224	0.09427181539159854	0.09427181539159854	36
LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupaIL10	-18.82727272727268	166.99712025849936	-0.11274010412951692	0.9112148388355382	1	36
LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupControl	18.274999999999977	172.21578026657744	0.10611687251720843	0.9164097422886378	1	36
LN_CD3p_CD8p_CD25p	aIL10+aPD1	groupaIL10	5.075024793388432	1.8412271198405623	2.756327418112272	0.01124048811693888	0.03987174035693205	36
LN_CD3p_CD8p_CD25p	aIL10+aPD1	groupControl	2.8305000000000002	1.8987654673355796	1.4907054339743528	0.14962684413187677	0.14962684413187677	36
LN_CD3p_CD8p_CX3CR1p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.164588041973834	0.05699894453147596	-2.887562977292416	0.008308249469834295	0.024924748409502887	36
LN_CD3p_CD8p_CX3CR1p_GAG_UNS	aIL10+aPD1	groupControl	-0.13030303364919077	0.058780161548084575	-2.2167859056086052	0.03680277972700412	0.07360555945400823	36
LN_CD3p_CD8p_IFNGp_GAG_UNS	aIL10+aPD1	groupaIL10	-2.0626705836215704	0.736769371968993	-2.7996149977151576	0.010179041359207391	0.02428888343000501	36
LN_CD3p_CD8p_IFNGp_GAG_UNS	aIL10+aPD1	groupControl	-2.2024076194421625	0.7597934148430239	-2.898692692535626	0.008096294476668337	0.02428888343000501	36
LN_CD3p_CD8p_IRF4nTCF1nTOXn	aIL10+aPD1	groupaIL10	10.484809917355372	3.779956140326402	2.7737914219422666	0.010800224432137703	0.03240067329641311	36
LN_CD3p_CD8p_IRF4nTCF1nTOXn	aIL10+aPD1	groupControl	3.104500000000002	3.8980797697116016	0.7964177706475432	0.43393340556963156	0.43393340556963156	36
LN_CD3p_CD8p_IRF4nTCF1nTOXp	aIL10+aPD1	groupaIL10	3.839429752066118	1.402564647695082	2.7374351395322	0.01173585209280672	0.03520755627842016	36
LN_CD3p_CD8p_IRF4nTCF1nTOXp	aIL10+aPD1	groupControl	1.3222499999999997	1.4463947929355532	0.9141694967778518	0.37011241065991396	0.4133290389981265	36
LN_CD3p_CD8p_IRF4nTCF1pTOXn	aIL10+aPD1	groupaIL10	-14.109917355371898	4.714808289988591	-2.9926810354798206	0.006501040707400758	0.019503122122202274	36
LN_CD3p_CD8p_IRF4nTCF1pTOXn	aIL10+aPD1	groupControl	-7.875000000000001	4.862146049050734	-1.619655172953409	0.118938245333441	0.237876490666882	36
LN_CD3p_CD8p_KI67p	aIL10+aPD1	groupaIL10	4.32989256198347	1.5801792772298335	2.7401274174244827	0.011664019810903047	0.03499205943270914	36
LN_CD3p_CD8p_KI67p	aIL10+aPD1	groupControl	1.7532499999999998	1.6295598796432655	1.0759040044504604	0.2931271555935795	0.38834514321555	36
LN_CD3p_CD8p_KI67p_UNS	aIL10+aPD1	groupaIL10	3.35522314049587	1.8274075087427593	1.836056339072523	0.07931092927599814	0.1586218585519963	36
LN_CD3p_CD8p_KI67p_UNS	aIL10+aPD1	groupControl	2.579500000000001	1.8845139933909703	1.3687879257179096	0.18428688650676375	0.18428688650676375	36
LN_CD3p_CD8p_MFI_TCF1_UNS	aIL10+aPD1	groupaIL10	-2116.9636363636373	810.3783634830322	-2.6123151008929453	0.015574175765115146	0.046722527295345435	36
LN_CD3p_CD8p_MFI_TCF1_UNS	aIL10+aPD1	groupControl	-1153.3500000000004	835.7026873418769	-1.3800960765944952	0.18082557757127943	0.36165115514255886	36
LN_CD3p_CD8p_Naive	aIL10+aPD1	groupaIL10	-7.4873553719008274	4.735303866390159	-1.5811773823099184	0.12749292322900227	0.25498584645800454	36
LN_CD3p_CD8p_Naive	aIL10+aPD1	groupControl	-6.5074999999999985	4.883282112214851	-1.332607834333878	0.19571313257975598	0.25498584645800454	36
LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	aIL10+aPD1	groupaIL10	8.871066115702483	2.8627267849301816	3.0988168910847835	0.0050617574568597055	0.020247029827438822	36
LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	aIL10+aPD1	groupControl	2.4252499999999997	2.9521869969592496	0.8215096138889594	0.41979058066192343	0.8395811613238469	36
LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	aIL10+aPD1	groupaIL10	2.340404958677687	0.6709393839249223	3.488250972817504	0.0019840542498762654	0.007936216999505061	36
LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	aIL10+aPD1	groupControl	0.6902499999999999	0.691906239672576	0.9976062657371614	0.3288508575646114	0.6577017151292228	36
LN_CD3p_CD8p_Naive_TCF1n	aIL10+aPD1	groupaIL10	11.43247933884298	3.56208960423738	3.2094867364490676	0.003889469942384165	0.01555787976953666	36
LN_CD3p_CD8p_Naive_TCF1n	aIL10+aPD1	groupControl	3.2899999999999987	3.6734049043697974	0.8956268327747618	0.37973028309559376	0.7594605661911875	36
LN_CD3p_CD8p_Naive_TCF1p	aIL10+aPD1	groupaIL10	-11.42685950413222	3.5596880203512167	-3.2100733094595153	0.0038840183213144142	0.011652054963943243	36
LN_CD3p_CD8p_Naive_TCF1p	aIL10+aPD1	groupControl	-3.287500000000001	3.6709282709871918	-0.8955500509182984	0.3797704469109022	0.7595408938218045	36
LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-60.52746280991737	21.04639725875078	-2.8759061261542493	0.008535907899798731	0.024370956873691656	36
LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-15.536750000000005	21.70409717308674	-0.7158441042765743	0.48129273494347535	0.48129273494347535	36
LN_CD3p_CD8p_TCF1n	aIL10+aPD1	groupaIL10	15.282429752066124	5.282029788528618	2.8932873088402733	0.00819858287930344	0.024595748637910322	36
LN_CD3p_CD8p_TCF1n	aIL10+aPD1	groupControl	5.1015000000000015	5.447093219420137	0.936554561212939	0.358718395517009	0.4506823210750014	36
LN_CD3p_CD8p_TCF1nCD101n	aIL10+aPD1	groupaIL10	12.449851239669428	4.7058466374707	2.645613467412312	0.014451101777518866	0.0433533053325566	36
LN_CD3p_CD8p_TCF1nCD101n	aIL10+aPD1	groupControl	5.2520000000000016	4.85290434489166	1.082238516720084	0.29036303312808875	0.2984088134839037	36
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	aIL10+aPD1	groupaIL10	-20.514628099173546	22.49436555480848	-0.9119896291001754	0.37123464709168597	0.9725505200546382	36
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	aIL10+aPD1	groupControl	-12.882500000000004	23.19731447839624	-0.5553444564454878	0.5840207561383375	0.9725505200546382	36
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	aIL10+aPD1	groupaIL10	-376.26446280991746	202.27610437043174	-1.8601528044106377	0.07569993568128838	0.22709980704386515	36
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	aIL10+aPD1	groupControl	-246.50000000000003	208.59723263200772	-1.1817031170056682	0.2493979705184701	0.4987959410369402	36
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	aIL10+aPD1	groupaIL10	-132.48925619834714	54.348833801187205	-2.4377571132989613	0.02292108203498601	0.06876324610495803	36
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	aIL10+aPD1	groupControl	-102.925	56.0472348574743	-1.8363974647765198	0.0792587850605285	0.158517570121057	36
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	aIL10+aPD1	groupaIL10	-65.30851239669424	30.582445597871335	-2.1354901846450103	0.04359375279471862	0.08718750558943723	36
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	aIL10+aPD1	groupControl	-24.269999999999996	31.53814702280481	-0.7695442596056986	0.44940189814624565	0.44940189814624565	36
