animal	group	A*01Status	year	WkPost-TX	WkPost-ATI	parameter	value
RMl17	Control	-	1	21	9	LN_CD3p_CD8p_TCF1p	77
RMl17	Control	-	1	21	9	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	11.5
RMl17	Control	-	1	21	9	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	165
RMl17	Control	-	1	21	9	LN_CD3p_CD8p_TCF1n	23
RMl17	Control	-	1	21	9	LN_CD3p_CD8p_IRF4nTCF1pTOXn	49.6
RMl17	Control	-	1	21	9	LN_CD3p_CD8p_IRF4nTCF1nTOXp	6.32
RMl17	Control	-	1	21	9	LN_CD3p_CD8p_IRF4nTCF1nTOXn	15.6
RMl17	Control	-	1	21	9	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	357
RMl17	Control	-	1	21	9	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2214
RMl17	Control	-	1	21	9	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	469
RMl17	Control	-	1	21	9	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	2.82
RMl17	Control	-	1	21	9	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	50.7
RMl17	Control	-	1	21	9	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	198
RMl17	Control	-	1	21	9	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	263
RMl17	Control	-	1	21	9	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	1735
RMl17	Control	-	1	21	9	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	269
RMl17	Control	-	1	21	9	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	3070
RMl17	Control	-	1	21	9	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	4091
RMl17	Control	-	1	21	9	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	68.6
RMl17	Control	-	1	21	9	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	2922
RMl17	Control	-	1	21	9	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	102
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	858
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	53.9
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	142
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	66.8
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	190
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	1680
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	558
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	295
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	127
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCF1pCD101n	57.9
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCF1nCD101n	21.2
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCFn	27.4
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	114
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	125
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	1745
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2402
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	366
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	10435
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	1453
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	3.08
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	148
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_TEM_TCF1p	56.6
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_TEM_TCF1n	43.4
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	6.52
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	8.76
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	25.5
RMl17	Control	-	1	36	24	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	1076
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_Naive	20.9
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	151
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_Naive_TCF1p	92.8
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_Naive_TCF1n	7.17
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	1.35
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	5.73
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	9095
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCF1p	76.9
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	10.2
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	164
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_TCF1n	23.1
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_IRF4nTCF1pTOXn	51.9
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_IRF4nTCF1nTOXp	5.24
RMl17	Control	-	1	36	24	LN_CD3p_CD8p_IRF4nTCF1nTOXn	16.6
RMl17	Control	-	1	36	24	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	326
RMl17	Control	-	1	36	24	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2524
RMl17	Control	-	1	36	24	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	541
RMl17	Control	-	1	36	24	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	1.98
RMl17	Control	-	1	36	24	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	30.6
RMl17	Control	-	1	36	24	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	199
RMl17	Control	-	1	36	24	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	295
RMl17	Control	-	1	36	24	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	2660
RMl17	Control	-	1	36	24	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	157
RMl17	Control	-	1	36	24	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	2951
RMl17	Control	-	1	36	24	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	4219
RMl17	Control	-	1	36	24	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	57.6
RMl17	Control	-	1	36	24	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	3004
RMl17	Control	-	1	36	24	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	103
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	851
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	249
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	486
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	265
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	525
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	2723
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	1482
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	114
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	-32.1
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCF1pCD101n	75.8
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCF1nCD101n	6.09
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCFn	8.43
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	269
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	199
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	1623
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	1717
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	568
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	9795
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	2048
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	2.73
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	423
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_TEM_TCF1p	74.9
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_TEM_TCF1n	25.1
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	7.52
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	8.78
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	8.46
RMl17	Control	-	1	7	-5	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	1487
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_Naive	28.3
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	203
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_Naive_TCF1p	97.8
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_Naive_TCF1n	2.2
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	0.53
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	1.67
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	12757
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCF1p	93.5
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	3.45
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	123
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_TCF1n	6.54
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_IRF4nTCF1pTOXn	52.7
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_IRF4nTCF1nTOXp	2.21
RMl17	Control	-	1	7	-5	LN_CD3p_CD8p_IRF4nTCF1nTOXn	3.26
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	316
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2485
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	404
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	1.85
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	47.8
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	164
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	199
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	647
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	535
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	2529
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	3189
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	77.6
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	2771
RMl17	Control	-	1	7	-5	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	96.4
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	857
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	153
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	278
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	151
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	293
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	1686
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	732
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	374
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	52.6
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCF1pCD101n	66.1
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCF1nCD101n	23.6
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCFn	26.1
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	244
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	182
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	2022
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2216
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	385
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	12553
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	1509
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	2.61
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	177
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_TEM_TCF1p	58.3
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_TEM_TCF1n	41.7
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	11
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	10.4
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	20.9
RTd17	Control	+	1	-1	-13	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	1268
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_Naive	10.9
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	89.9
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_Naive_TCF1p	79.8
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_Naive_TCF1n	20.2
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	4.86
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	15.3
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	9795
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCF1p	78.7
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	8.5
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	151
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_TCF1n	21.3
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_IRF4nTCF1pTOXn	38.4
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_IRF4nTCF1nTOXp	5.46
RTd17	Control	+	1	-1	-13	LN_CD3p_CD8p_IRF4nTCF1nTOXn	14.5
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	347
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2391
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	386
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	2.56
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	121
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	184
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	220
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	3208
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	196
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	3497
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	4537
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	58.8
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	3095
RTd17	Control	+	1	-1	-13	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	79.6
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	853
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	160
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	316
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	174
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	384
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	2650
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	797
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	191
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	28.2
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCF1pCD101n	66.9
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCF1nCD101n	17
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCFn	21
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	164
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	151
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	2168
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2380
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	430
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	8658
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	1804
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	3.87
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	238
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_TEM_TCF1p	59.9
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_TEM_TCF1n	40.1
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	10
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	7.65
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	24.7
RTd17	Control	+	1	12	0	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	1473
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_Naive	28.2
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	147
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_Naive_TCF1p	92.8
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_Naive_TCF1n	7.18
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	1.64
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	5.44
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	9385
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCF1p	82.7
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	12.1
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	127
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_TCF1n	17.3
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_IRF4nTCF1pTOXn	52
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_IRF4nTCF1nTOXp	4.62
RTd17	Control	+	1	12	0	LN_CD3p_CD8p_IRF4nTCF1nTOXn	11.1
RTd17	Control	+	1	12	0	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	297
RTd17	Control	+	1	12	0	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	3266
RTd17	Control	+	1	12	0	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	323
RTd17	Control	+	1	12	0	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	2.38
RTd17	Control	+	1	12	0	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	86.4
RTd17	Control	+	1	12	0	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	136
RTd17	Control	+	1	12	0	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	135
RTd17	Control	+	1	12	0	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	7064
RTd17	Control	+	1	12	0	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	1002
RTd17	Control	+	1	12	0	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	4281
RTd17	Control	+	1	12	0	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	5568
RTd17	Control	+	1	12	0	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	68.4
RTd17	Control	+	1	12	0	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	4246
RTd17	Control	+	1	12	0	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	83.5
RTd17	Control	+	1	21	9	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	777
RTd17	Control	+	1	21	9	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	84.8
RTd17	Control	+	1	21	9	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	194
RTd17	Control	+	1	21	9	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	103
RTd17	Control	+	1	21	9	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	226
RTd17	Control	+	1	21	9	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	1239
RTd17	Control	+	1	21	9	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	457
RTd17	Control	+	1	21	9	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	405
RTd17	Control	+	1	21	9	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	186
RTd17	Control	+	1	21	9	LN_CD3p_CD8p_TCF1pCD101n	41.4
RTd17	Control	+	1	21	9	LN_CD3p_CD8p_TCF1nCD101n	46.4
RTd17	Control	+	1	21	9	LN_CD3p_CD8p_TCFn	52
RTd17	Control	+	1	21	9	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	158
RTd17	Control	+	1	21	9	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	55.2
RTd17	Control	+	1	21	9	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	1306
RTd17	Control	+	1	21	9	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	1825
RTd17	Control	+	1	21	9	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	226
RTd17	Control	+	1	21	9	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	13114
RTd17	Control	+	1	21	9	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	426
RTd17	Control	+	1	21	9	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	5.59
RTd17	Control	+	1	21	9	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	77.1
RTd17	Control	+	1	21	9	LN_CD3p_CD4p_TEM_TCF1p	37.7
